danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,cluster
0.63,0.707,5,-3.632,1,0.0508,0.0681,0,0.284,0.285,86.849,2DsdZx34mT4jVtnPk1eoFM,135227,4,10
0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,5rZlwNFl01HqLWBQGryKSm,213333,4,7
0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,4jPy3l0RUwlUI9T5XHBW2m,140533,4,3
0.736,0.47,4,-7.445,1,0.365,0.372,0,0.0512,0.494,165.464,39jQZDRvhCelwWsZddw7ua,185844,4,7
0.709,0.679,11,-6.503,0,0.346,0.0115,0,0.0971,0.754,162.973,2T5NBwKRySiCR78vVk08vr,153467,4,7
0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,5QDLhrAOJJdNAmCTJ8xMyW,199054,4,3
0.726,0.629,0,-2.365,1,0.242,0.318,0,0.117,0.73,165.984,7E1lnnPsrnHslXSWomUkLP,258959,4,2
0.666,0.628,8,-5.613,1,0.0623,0.144,0,0.189,0.767,82.992,2ttGfRawDPWlkAoXxP5Z72,186468,4,2
0.898,0.748,6,-6.137,1,0.275,0.511,0,0.171,0.661,94.997,0OHjjudOY8MZ5AxfrzYJMH,194526,4,2
0.705,0.707,0,-5.174,1,0.0534,0.0799,0,0.149,0.452,117.974,7LjEQ8GsQiUNVakV6TZI0e,207734,4,10
0.552,0.333,0,-7.836,1,0.027,0.0868,0,0.557,0.274,139.657,4zcVQvCRJRafP6JtLGyy7R,119371,4,1
0.691,0.578,7,-5.431,0,0.358,0.332,0,0.0857,0.567,193.798,136cNclvh1Gm1WSK34PyBz,222680,4,7
0.724,0.603,1,-6.553,1,0.406,0.0187,0,0.169,0.152,180.02,661wc0CTq5MbppEG6zYP5n,166523,4,7
0.549,0.68,9,-5.884,1,0.0474,0.0115,0.00192,0.0968,0.378,118.01,7aZ1Grktl7RBHLwxem7DE7,239600,4,6
0.779,0.705,0,-3.895,1,0.0344,0.369,7.91E-06,0.124,0.946,101.022,27u7t9d7ZQoyjsCROHuZJ3,178374,4,2
0.642,0.569,1,-9.38,1,0.0476,0.18,0,0.105,0.194,140.095,5ikdrhBackb0NBru3psf0o,164571,4,10
0.527,0.75,10,-5.881,0,0.387,0.282,0,0.271,0.7,164.564,0iHGKZiXJ5Mqq14MJ9mjxg,237840,4,7
0.61,0.77,0,-6.428,0,0.0266,0.232,0.065,0.166,0.745,90.02,5vFpDxSYbw2ooyuKFfXNPr,204465,4,3
0.752,0.494,0,-8.18,1,0.0559,0.432,0,0.0869,0.227,117.901,5TTXEcfsYLh6fTarLaevTi,171356,4,10
0.494,0.887,6,-4.297,0,0.398,0.00661,0,0.103,0.548,89.554,7sLpSWxQazJzDVG6YGzlVs,234627,4,3
0.571,0.739,7,-6.11,1,0.247,0.00865,5.21E-06,0.158,0.66,83.089,4mmkhcEm1Ljy1U9nwtsxUo,221227,4,2
0.557,0.533,10,-6.817,0,0.0252,0.0492,0,0.205,0.233,143.994,3NLrRZoMF0Lx6zTlYqeIo4,238733,4,0
0.583,0.66,11,-5.078,1,0.0377,0.181,0,0.0979,0.861,151.956,0RFgvrhkf9FiDRLA0BhzpZ,255560,4,2
0.802,0.903,11,-3.267,0,0.046,0.0011,0,0.173,0.96,128.93,02jcEwywffn3Tsb48fXmlW,192533,4,3
0.618,0.844,1,-4.051,0,0.342,0.0178,0.000126,0.0634,0.697,84.411,4h5KBcltGefua73AUPYps7,240627,4,3
0.74,0.766,6,-2.939,1,0.178,0.116,0,0.0406,0.807,170.531,7FDV5ELOJHCGLe52AnttEd,235133,4,2
0.638,0.831,5,-3.944,1,0.182,0.0281,3.06E-06,0.277,0.685,175.038,5mvKuE9Lf9ARVXVXA32kK9,223053,4,6
0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130,3C0nOe05EIt1390bVABLyN,284867,4,3
0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,4ZPdLEztrlZqbJkgHNw54L,207000,4,1
0.855,0.954,0,-1.19,0,0.264,0.529,0,0.205,0.668,114.635,7Ie9W94M7OjPoZVV216Xus,248133,5,3
0.575,0.686,1,-6.008,1,0.319,0.296,0,0.617,0.926,172.167,1q51MejmtLKEv8mABG8XRE,204040,4,1
0.632,0.924,1,-1.802,1,0.29,0.281,0,0.263,0.441,86.844,7LR85XLWw2yXqKBSI5brbG,267520,4,6
0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,127uq83uGFapbddqiMUKky,195853,4,3
0.711,0.753,4,-6.461,0,0.0766,0.028,2.96E-05,0.152,0.588,126.051,2XbfY2O2v3xwedUJ0J2kkr,234360,4,3
0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16E-06,0.0934,0.7,130,2QtxlzvSBONjs1bDC34ixs,241667,4,3
0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131,3xrn9i8zhNZsTtcoWgQEAd,188960,4,10
0.327,0.588,4,-6.611,1,0.0336,0.0834,0,0.104,0.329,161.074,0V8FYVlBFuXXTIvRnMbZyS,236067,4,6
0.644,0.945,7,-3.534,1,0.0717,0.0587,0,0.184,0.573,91.017,61HQWI1Woxup7CnGwVUsdI,219560,4,2
0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,78TTtXnFQPzwqlbtbwqN0y,188238,4,9
0.844,0.601,1,-5.283,1,0.157,0.0205,0,0.385,0.331,73.989,4AYX69oFP3UOS1CFmV9UfO,242013,4,10
0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,03UrZgTINDqvnUMbbIMhql,219493,4,3
0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59E-06,0.256,0.156,145.082,37jTPJgwCCmIGMPB45jrPV,338413,4,0
0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,6dGnYIeXmHdcikdzNNDMm2,185733,4,10
0.59,0.704,1,-5.303,1,0.114,0.0367,0,0.0984,0.856,109.826,6tcLyhPrmBEPaQ1Yz4MdGy,214880,4,2
0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961,66ZcOcouenzZEnzTJvoFmH,246467,4,2
0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,58AGoOGbwsQMhBbH0eFLRR,210795,4,3
0.79,0.729,9,-3.843,1,0.334,0.0342,9.31E-05,0.0411,0.904,159.989,2J4P46vCFm1rPkNkp9pZWX,175813,4,7
0.631,0.848,9,-4.839,0,0.31,0.138,0,0.379,0.265,91.879,2CDcXWYWilHTXrsOXJza8n,231352,4,0
0.866,0.531,9,-6.859,1,0.0703,0.0379,0,0.0937,0.266,99.069,2Kv3JWOzRJsaen5vjmTVJL,135740,4,10
0.653,0.603,5,-5.697,0,0.171,0.175,0,0.18,0.551,151.016,0mb3uDw5vfFUcZfJYFOMRu,168477,4,3
0.692,0.67,2,-5.829,0,0.0871,0.0796,1.65E-05,0.248,0.445,126.004,1RsD951uUUlJx0MRioZfev,189773,4,0
0.623,0.781,4,-6.823,0,0.0496,0.0174,0,0.568,0.76,94.035,1GGuz6FiDdy6uH545iwYHn,159733,4,1
0.761,0.517,5,-6.916,1,0.0927,0.114,0,0.157,0.46,147.912,2rFsFjq0D9JAmc0APpCO6P,174730,4,10
0.692,0.728,5,-8.686,0,0.0822,0.0926,4.58E-06,0.125,0.668,136.205,2jCSd2lOtWQKtwb7FdfvPQ,219520,4,3
0.347,0.331,7,-8.052,1,0.031,0.378,0,0.304,0.305,147.741,6ALoVRxwV5KxaSWyejnmvi,221969,4,9
0.433,0.443,1,-10.568,0,0.0361,0.0922,0.000293,0.117,0.0363,79.903,551xyaSJsg8hILXFq9JdST,185851,3,4
0.494,0.945,0,-3.608,1,0.299,0.0131,2.45E-05,0.135,0.398,178.986,4aRQ4BgRUPTIpDWHQLxrar,235367,4,6
0.917,0.444,10,-9.939,1,0.265,0.0828,0,0.116,0.185,125.054,50CXGLOqdsztp42DuJmJ8k,169012,4,7
0.855,0.582,6,-5.813,0,0.0388,0.0197,0,0.0489,0.63,93.996,3L39BPAGNdyM2wnHNr06aF,210271,4,3
0.603,0.611,0,-7.787,0,0.0478,0.227,0,0.109,0.317,86.001,1nTvyaoTiHhsAiEMaWk2Ik,161163,4,0
0.698,0.785,4,-5.854,0,0.0514,0.249,6.15E-05,0.197,0.607,104.911,66ABSWrCRWaiCOIvXcvmkD,168185,4,3
0.624,0.804,2,-6.076,1,0.0679,0.199,3.39E-05,0.0738,0.182,102.55,4TQKvKtmAWsiOHGXSYkm7K,240000,4,10
0.642,0.569,1,-9.38,1,0.0476,0.18,0,0.105,0.194,140.095,28fCudzvqy9uZUeJGyk1DB,164571,4,10
0.721,0.955,10,-5.37,0,0.0822,0.015,0.138,0.14,0.366,125.014,7uhNZLztCq43f0X47zBKkn,273120,4,3
0.477,0.808,1,-6.692,1,0.189,0.0617,3.37E-06,0.15,0.423,84.992,0jT64ZiuMvn7hocbEkrW6q,497647,4,6
0.652,0.822,8,-5.287,1,0.321,0.196,5.61E-06,0.305,0.434,173.996,3ZeR58XSTz8NzA6a2KUjYa,167547,4,7
0.897,0.823,1,-6.267,0,0.189,0.173,7.47E-06,0.331,0.767,129.056,06PNiDGtPIMOq9VU2ftVCk,249293,4,3
0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,3BQHpFgAp4l80e1XslIjNI,125667,4,9
0.686,0.127,7,-14.361,1,0.0342,0.754,1.41E-05,0.0573,0.372,93.699,5jgFfDIR6FR0gvlA56Nakr,138387,4,9
0.679,0.516,0,-6.371,0,0.0452,0.199,0,0.0965,0.716,120.074,7Bar1kLTmsRmH6FCKKMEyU,202008,4,0
0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,5cpJFiNwYyWwFLH0V6B3N8,214507,4,10
0.676,0.82,7,-5.217,1,0.0554,0.0493,0,0.615,0.618,152.028,4VLTxHOyFX5FRtkpsFm5Pc,199250,4,1
0.461,0.702,7,-8.204,1,0.404,0.327,0.00109,0.244,0.507,77.504,3Xa0sbyAtaEYYl2qRGnWQb,174091,4,7
0.538,0.318,7,-13.036,0,0.0417,0.88,7.28E-05,0.116,0.0897,144.988,4W1gUkq2TAOOFCBet3i3WR,181210,4,9
0.447,0.813,5,-2.126,0,0.254,0.0258,0,0.136,0.121,84.758,3gkVzq8JrEUpershkKHMlv,179724,4,6
0.948,0.63,1,-7.011,1,0.219,0.00647,2.02E-05,0.0737,0.425,100.032,5woaU1FNkqCwg6WzWiQPW5,253569,4,10
0.602,0.395,4,-4.749,1,0.027,0.113,4.34E-06,0.243,0.209,129.942,7lLtAjBc4Fkaw0FkBQWlSX,240782,4,10
0.906,0.351,7,-10.18,1,0.239,0.00591,0,0.109,0.315,143.891,79OsVQutiLllWaiDTcKl5M,200000,4,7
0.622,0.501,1,-4.33,1,0.21,0.00642,0,0.167,0.308,202.007,7z9lRMknTiGUeV2cD7oTy6,215798,4,6
0.769,0.744,9,-4.934,1,0.0887,0.0784,0.00112,0.0784,0.592,160.118,4OUY3FgUqy3UAqDQHnsaa6,189000,4,2
0.462,0.99,1,-3.175,0,0.211,0.000103,0,0.374,0.204,137.061,7fQox8Ere1HDm0jhSnsFHu,220539,4,6
0.628,0.649,5,-10.171,0,0.202,0.00595,0,0.25,0.476,82.907,2WKJcMeqmjkL4FzFoJszR7,255181,4,0
0.725,0.668,5,-7.286,0,0.055,0.0932,2.33E-06,0.112,0.566,82.966,35Dh5MnCUPLN3XyAVtQff3,176787,4,0
0.598,0.295,1,-8.553,1,0.0276,0.735,0,0.107,0.314,87.025,00cBcYOlnHoXX9ver3cmdE,225680,4,9
0.599,0.54,0,-7.442,1,0.129,0.32,8.93E-06,0.102,0.662,175.878,0R60496gawZvoT1QxdLrts,187876,4,2
0.779,0.435,2,-11,1,0.117,0.476,0,0.141,0.249,139.988,55uz6CCy6OT60yq5jf8ZfY,205714,4,9
0.627,0.198,10,-14.339,0,0.365,0.892,0,0.136,0.333,116.204,4ZrKeaqGjiC2GeFBia8q9Z,133883,5,9
0.325,0.895,5,-4.4,0,0.317,0.247,0,0.36,0.236,180.15,17tJRMOZ181DjZMT4eIbSp,187866,4,6
0.711,0.838,11,-3.553,0,0.122,0.00607,0,0.0898,0.53,80.024,6FXsrAH7Zol1jusSeJIoYA,224770,4,3
0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41E-06,0.351,0.325,160.048,33gwZOGJWEZ7dRWPqPxBEZ,199758,4,10
0.608,0.664,11,-5.788,0,0.184,0.457,0,0.0795,0.432,81.978,7LYgVPxRvlN7OavmyrnOGe,258113,4,0
0.703,0.717,8,-6.035,0,0.23,0.0693,0,0.285,0.417,77.016,4QqTDl0Po7cbaZMcGsZmBg,207243,4,0
0.641,0.524,7,-9.513,0,0.423,0.176,0,0.197,0.525,133.132,4lfXTKmZ7fZC6LEPRRC9YL,177424,4,7
0.58,0.672,1,-4.652,1,0.579,0.0927,0,0.157,0.181,158.041,2UnYYdvyWndHU4yPdoyAtZ,182992,4,7
0.639,0.726,9,-3.764,1,0.324,0.0637,0,0.713,0.232,81.846,6UQkEcZNvGORn3R9oGi9c9,189055,4,1
0.584,0.658,1,-6.537,1,0.377,0.0906,0,0.0694,0.381,89.387,2kY2ROHIGdp3aA6ahqaUKm,568130,4,6
0.626,0.776,10,-4.951,0,0.231,0.0736,0,0.217,0.468,97.934,5lxQ9BW2xOzgRIxQAZzHSK,194638,4,3
0.676,0.662,2,-5.485,1,0.0436,0.384,0.743,0.0663,0.967,169.968,1xozTjDjhRtkH1OeMhR0Sg,203337,4,8
0.772,0.61,9,-6.175,0,0.206,0.239,0.000538,0.124,0.747,74.519,0bdNktKwMzf6d4V5BNK1KN,218018,4,3
0.797,0.625,8,-4.893,1,0.0518,0.084,0,0.222,0.883,145.008,3CXCtE8qJIFtUJJZRKCcXC,143793,4,2
0.772,0.623,8,-6.275,1,0.0464,0.149,0,0.227,0.805,122.951,4eePXbF5P9C65DdlAzBwnD,158429,4,2
0.871,0.749,6,-5.759,1,0.0968,0.362,0.00835,0.363,0.963,131.979,5enKTHTO3V8qFrsyCtXwRF,183896,4,2
0.533,0.79,6,-0.158,1,0.07,0.0782,0,0.168,0.752,148.327,6jRj5tzddShW6JVEktRePw,111476,5,2
0.845,0.583,9,-5.948,0,0.0773,0.114,0.000536,0.1,0.842,149.941,40rOlDoGejXXF4B0BYsjx8,200584,4,3
0.858,0.431,6,-11.51,0,0.214,0.0121,0.00708,0.116,0.416,102.969,3YYSTOsem7yFoAU7QqeRkP,228641,4,0
0.777,0.582,7,-6.435,1,0.0357,0.134,0.000752,0.336,0.925,138.98,1fAE0TQ3xblvOgnmM7yL1s,147893,4,2
0.482,0.837,11,-3.696,1,0.0639,0.385,0.0216,0.132,0.0787,91.968,5MSshyHGM9ajWSEoBcR0jv,150620,4,10
0.819,0.735,10,-6.636,1,0.0345,0.14,7.35E-06,0.074,0.384,142.009,7yAzY2u4A5jrWiUqiNonNO,181001,4,10
0.732,0.678,1,-4.078,1,0.177,0.255,0,0.0638,0.92,166.019,5MJ47IaaEMMKsgUqYEaCCv,153523,4,2
0.849,0.362,2,-8.585,1,0.41,0.526,1.63E-05,0.233,0.415,81.143,3UJS9aEUbtYO8kMl1IK1r3,237157,4,7
0.5,0.743,2,-6.648,1,0.0373,0.307,2.68E-05,0.133,0.332,166.256,012iHyRvQQquWQGUTYvDxy,191827,4,6
0.752,0.712,4,-5.467,0,0.0474,0.256,0,0.136,0.588,139.999,0LJDFZohBgWOMvXQw0cc9W,207813,4,3
0.839,0.585,2,-7.738,1,0.153,0.478,0.00281,0.0435,0.89,89.821,1DrlLvlYd1FIjNavRm6NdX,181260,4,2
0.773,0.36,0,-9.722,1,0.0955,0.501,0.00409,0.0823,0.681,79.207,48wH8bAxvBJO2l14GmNLz7,230677,4,9
0.678,0.392,0,-11.328,1,0.274,0.177,0.0045,0.0839,0.706,171.274,39rHfrVqCX6A55GF7uOZSC,199640,4,7
0.557,0.614,1,-8.479,0,0.25,0.71,0,0.173,0.854,83.743,6cF39bo8KFmLbsSdP0qoJa,185114,4,9
0.62,0.829,5,-4.433,1,0.101,0.0934,0,0.111,0.636,152.279,7beY8mXJuC4l0J2WgVoCfm,257249,4,6
0.856,0.476,8,-8.462,1,0.506,0.0343,0,0.0706,0.481,144.136,38JuRtHQu4r8oE1hCtwrHT,108382,4,7
0.483,0.531,5,-5.14,0,0.0263,0.767,0.0261,0.199,0.67,142.084,0AqE2nClzllWavHbkC2AeZ,196707,4,9
0.367,0.665,1,-2.821,1,0.0465,0.145,0,0.113,0.31,148.913,3sNVsP50132BTNlImLx70i,229147,4,6
0.566,0.754,0,-6.959,1,0.0619,0.0396,0.000184,0.144,0.307,98.986,4Ms7ou8qMYkL4d5j6iaFCo,216970,4,10
0.722,0.481,1,-9.849,1,0.113,0.324,2.89E-06,0.0734,0.662,161.984,5ymrlhH3MTxQMW3In4u8PM,189916,4,10
0.766,0.632,7,-6.44,1,0.0301,0.211,3.54E-06,0.0634,0.77,111.059,2MrL5i5lrjf78r31xqgyGG,193845,4,2
0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,2ygvZOXrIeVL4xZmAWJT2C,208155,4,9
0.673,0.704,6,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919,5u1n1kITHCxxp8twBcZxWy,212093,4,7
0.653,0.667,10,-6.764,0,0.0423,0.154,0,0.107,0.556,104.181,5hvwx5i67IwnCkjl9VHkNv,213869,4,0
0.67,0.585,6,-4.861,0,0.0354,0.107,1.11E-06,0.131,0.447,110.03,7i2DJ88J7jQ8K7zqFX2fW8,214802,4,0
0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,7y9iMe8SOB6z3NoHE2OfXl,181279,4,2
0.718,0.781,11,-6.32,1,0.0637,0.0333,1.30E-06,0.0728,0.833,113.011,2Sy75jPFa3MkcbmU6PnmVE,233752,4,2
0.762,0.433,5,-8.937,1,0.187,0.143,0,0.118,0.394,122.074,4lsHZ92XCFOQfzJFBTluk8,203145,4,10
0.854,0.571,10,-7.382,0,0.356,0.116,0,0.117,0.662,162.016,76Gw6K3kG2zjuNGoFuwxIP,164605,4,7
0.619,0.45,7,-11.965,0,0.515,0.433,0,0.513,0.41,179.755,5jkbw3FDS3bSSb4oLKYbjf,194000,4,7
0.802,0.389,6,-8.761,0,0.365,0.527,0.0032,0.25,0.833,92.643,2xksvHleMQfe4V7XN5fJH9,151955,4,7
0.25,0.691,10,-7.497,1,0.0468,0.575,0,0.818,0.266,90.092,53aVX8gHGLDJagIQQNGGnl,280580,4,1
0.43,0.916,4,-5.73,1,0.126,0.271,8.27E-06,0.968,0.407,158.927,6vYtv4ndKb1MWLfoa09xXO,305406,4,1
0.456,0.377,5,-9.951,1,0.0271,0.698,0,0.776,0.262,80.935,2NadwPQAKe3w2SnRfZqv24,289076,4,1
0.362,0.402,6,-10.826,1,0.0501,0.866,5.10E-05,0.971,0.334,143.805,568D7SvOegMcWCea0pBmoM,307936,3,4
0.445,0.539,4,-10.953,1,0.0722,0.775,0,0.925,0.283,118.224,3yxoSSfXXGsyZZoJA6piuw,279699,4,1
0.536,0.858,6,-4.616,1,0.0634,0.0999,0.000181,0.908,0.274,129.929,3xz5n1xyi3DOMIb8vodsZm,384100,4,1
0.289,0.819,6,-5.243,1,0.108,0.105,0,0.831,0.322,147.959,6ReFkWoYUn18BIbpCb3H0R,369534,4,1
0.446,0.767,1,-7.177,1,0.0693,0.186,0.000388,0.418,0.267,127.968,4nxUX2j2GaUK71nJ3zSn89,370430,4,6
0.343,0.333,8,-10.763,1,0.0349,0.877,0,0.918,0.342,99.414,7EJOS8lV0OBg6NQ8erUGn6,173336,1,5
0.685,0.545,7,-6.189,1,0.061,0.173,1.44E-05,0.237,0.506,94.061,25GlFJq5QNAXyVgJvCZ4Mf,312360,4,10
0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,6shRGWCtBUOPFLFTTqXZIC,208653,4,0
0.81,0.511,5,-6.924,0,0.164,0.12,0,0.0832,0.837,151.947,6zFMeegAMYQo0mt8rXtrli,154998,4,3
0.68,0.842,10,-6.391,0,0.449,0.375,0,0.105,0.747,170.014,7oN7mBg1r39crVwTK5PrWt,203969,4,7
0.911,0.811,11,-3.637,1,0.0509,0.00492,6.21E-06,0.209,0.97,119.054,35arSG83D9FCN2Ts0qOuoc,168737,4,2
0.619,0.678,10,-4.539,1,0.404,0.11,0,0.0771,0.598,107.62,5SSYzmp4B9GnT3xYswsUh7,170000,3,7
0.799,0.547,6,-8.813,1,0.242,0.345,4.48E-06,0.111,0.37,102.014,3onl4NpPdnphYFF5a7ypkR,178823,4,10
0.48,0.373,10,-9.297,1,0.0278,0.804,0.067,0.12,0.0376,114.078,7xcUWyLh6fIMsYjoVI7NnZ,207710,4,9
0.738,0.533,7,-7.617,1,0.0492,0.183,0.000252,0.115,0.262,132.008,5SjtAe7xzUgHDtNTmt8zS7,207265,4,10
0.781,0.613,4,-5.582,0,0.0524,0.0399,0.00713,0.0976,0.613,80.53,5E7p95xh9Ul4vZp4LEoJwi,132215,4,0
0.528,0.749,7,-7.571,1,0.0479,0.00488,9.60E-05,0.0949,0.729,163.944,6Ed1q0X8oSKSm4IIhiQbYg,163906,4,2
0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,2Z8yfpFX0ZMavHkcIeHiO1,178994,4,0
0.781,0.67,3,-3.912,0,0.0452,0.0103,0,0.0761,0.595,127.99,2Oycxb8QbPkpHTo8ZrmG0B,169333,4,3
0.91,0.657,0,-8.489,0,0.235,0.0798,0,0.307,0.448,122.911,0lQ1lmYqurunIRdoVVVHM1,172099,4,7
0.706,0.76,8,-4.702,1,0.0369,0.0599,1.46E-06,0.202,0.564,95.499,6CN7FuZ7o1xle9TNxApGeQ,126444,4,2
0.497,0.757,11,-4.189,1,0.127,0.0449,0,0.119,0.507,169.902,6Skh3CBum0pZw9TOr7FQnX,205165,4,6
0.729,0.414,7,-6.138,0,0.0565,0.291,0,0.0793,0.565,85.729,2JLVZYEMmqPWbUoAJAMKfm,232096,3,4
0.684,0.35,7,-9.399,0,0.0495,0.607,0,0.426,0.263,103.951,2I9t0e3gLAKOi5syoHxP46,228602,4,9
0.834,0.663,8,-6.143,1,0.133,0.235,0,0.372,0.774,121.876,0AUvWawuP0ibk4SQ3sIZjk,146523,4,2
0.822,0.66,1,-3.637,1,0.0819,0.111,0,0.143,0.802,113.956,0bhciG1J5Mn3aIfPjvHQIe,265263,4,2
0.755,0.653,6,-8.525,0,0.0367,0.0434,5.19E-06,0.336,0.706,112.019,1HqEFDvZgFi8dwPDdHKkTP,224625,4,3
0.476,0.722,0,-10.017,1,0.0646,0.598,0,0.184,0.909,92.966,3TlIt0ReIxPsVZcOEivT5U,119800,4,2
0.86,0.488,9,-6.431,1,0.461,0.0719,0,0.159,0.274,78.559,1Si3sqUkvIj6Cz9JYO14OS,175110,4,7
0.667,0.472,7,-7.606,1,0.0303,0.124,0.13,0.115,0.315,87.941,6FXlZ35GQleNcJTxJlBkGF,266475,4,10
0.672,0.826,6,-7.393,0,0.0604,0.0731,0.000625,0.06,0.956,145.02,2QUMzgontoYPFnxKF0nHQe,231706,4,3
0.751,0.678,1,-5.956,0,0.357,0.189,0,0.51,0.782,154.896,6Et7bBOxtMxcCa7MyjKpr3,126859,4,7
0.703,0.555,8,-8.199,1,0.382,0.0382,0,0.246,0.702,177.205,3y3lDeOb2c3FYCniav00EY,178949,4,7
0.866,0.514,4,-8.697,1,0.293,0.0251,0,0.0682,0.391,119.85,7umhatV3DbNjBP6iyQw8ZX,160056,4,7
0.892,0.458,11,-9.37,1,0.4,0.00399,0,0.209,0.511,139.952,49oXk8rg7uaqkbDSEVblMx,154315,4,7
0.81,0.551,6,-8.671,0,0.306,0.218,0,0.112,0.79,138.997,2d0hegjDVndvVHXzRhbJEA,183209,4,7
0.605,0.663,7,-5.396,1,0.168,0.671,0.0108,0.159,0.75,183.361,0XtJdLv5FZN09C2mTixh6S,127826,4,2
0.83,0.598,0,-6.312,1,0.0627,0.821,0,0.0897,0.415,122.974,076YCyUBs1GlrzAmOsZkFU,193171,4,9
0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,41dDygR3r7e926oGUXfrLt,307307,4,0
0.778,0.598,2,-7.626,1,0.0423,0.0718,0.0211,0.122,0.874,141.965,6gKjueO32MnERRo04gpJ8v,244979,4,2
0.661,0.643,0,-7.655,1,0.0319,0.168,0.0034,0.0966,0.36,148.994,4Kjo34blxmLG5HNUKEvHRM,231701,4,10
0.61,0.918,10,-4.288,1,0.0438,0.0342,0.00214,0.127,0.446,142.978,56Y6V54T1d4ywfZMfk8DUS,213610,4,6
0.824,0.545,1,-6.062,1,0.0708,0.269,0,0.0928,0.827,122.999,4CwcIiZQvy4d9SxAUn5OaJ,231898,4,2
0.652,0.617,0,-4.985,0,0.0282,0.0977,0.00101,0.0803,0.808,99.004,5onZuxRi4c5ABmTD7IePhI,187171,4,3
0.521,0.532,9,-11.492,0,0.0357,0.563,0.000435,0.386,0.326,95.19,6ImXK5OiLPL2e0KfikOur6,180533,4,9
0.679,0.682,2,-7.096,1,0.0627,0.494,0.0558,0.0786,0.799,157.064,14rNxRzrnsyqDZ8PRfV1k3,182336,4,2
0.841,0.524,9,-8.617,0,0.034,0.0756,0.0536,0.132,0.481,113.021,3ssQwT97KP7BTUtWoQTm4x,188367,4,0
0.712,0.625,9,-4.925,0,0.29,0.0154,0,0.0509,0.48,177.94,3VDOw02xemSobR1mdkn6sE,221865,4,7
0.565,0.366,1,-9.76,0,0.269,0.244,0.00537,0.323,0.431,84.977,2rPduOYc8QyiQVtoNEixk8,194472,4,0
0.499,0.462,0,-5.308,1,0.0312,0.801,0,0.0946,0.599,127.698,3ko9jEHNt4O5fjKN65ULJp,157710,4,9
0.83,0.585,0,-6.476,1,0.094,0.237,0,0.248,0.485,109.978,6Im9k8u9iIzKMrmV7BWtlF,173711,4,10
0.789,0.742,10,-5.664,0,0.0652,0.0681,0,0.166,0.661,116.965,5GkQIP5mWPi4KZLLXeuFTT,167990,4,3
0.737,0.867,11,-2.259,0,0.0458,0.0398,0,0.32,0.506,98.05,2fTdRdN73RgIgcUZN33dvt,175873,4,3
0.943,0.641,1,-5.598,1,0.191,0.0016,0,0.211,0.242,99.099,5EzL7hGT9g2Tvqsy158Lu9,218333,4,10
0.919,0.609,9,-5.059,1,0.262,0.0096,0,0.124,0.418,134.992,52BJrldggFQyTiW8XrILhO,137362,4,7
0.678,0.418,0,-11.393,0,0.0985,0.895,0.0313,0.137,0.587,159.867,5xNNJKrjobta5ksOpMLYd1,89917,4,9
0.484,0.632,5,-6.917,1,0.0976,0.695,0.0243,0.209,0.0736,126.384,0HItcI6qN6Dr4MC3CZryQh,214558,3,4
0.448,0.72,7,-3.954,1,0.0332,0.0427,0.000292,0.614,0.361,157.919,3AkdSFo7quCZ781KCqNK0T,195000,3,1
0.668,0.547,1,-8.024,1,0.0353,0.398,0.0766,0.0931,0.192,83.5,6zvqq50PL7io0rprbkrYc9,194871,4,10
0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,35mvY5S1H3J2QZyna3TFe0,172325,4,2
