danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
0.749,0.692,2,-8.766,1,0.295,0.41,0,0.432,0.473,164.071,200488,4,7
0.6,0.663,3,-5.802,1,0.0477,0.225,0,0.119,0.286,121.07,245493,4,10
0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,200107,4,2
0.565,0.862,4,-3.715,1,0.0326,0.0014,0,0.105,0.647,122.994,229040,4,6
0.558,0.916,1,-3.145,0,0.0839,0.0278,0,0.0296,0.85,142.984,199720,4,3
0.92,0.695,11,-4.364,0,0.235,0.0772,0,0.11,0.632,105.017,215920,4,3
0.649,0.931,1,-3.15,0,0.181,0.0093,0,0.751,0.744,153.645,213067,4,1
0.689,0.929,5,-2.76,0,0.0608,0.00933,0,0.548,0.609,130.899,239773,4,1
0.701,0.51,0,-6.289,1,0.448,0.243,0,0.66,0.618,104.65,210200,4,1
0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77E-06,0.602,0.436,127.979,307640,4,1
0.483,0.628,0,-8.642,0,0.256,0.165,0,0.0903,0.218,94.056,219440,4,0
0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,4,2
0.823,0.563,6,-5.095,1,0.0443,0.0399,0,0.0851,0.682,98.031,225227,4,2
0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,229360,4,1
0.61,0.841,7,-4.579,0,0.0692,0.056,9.85E-06,0.118,0.431,126.889,198187,4,3
0.61,0.893,9,-3.681,1,0.0921,0.154,4.41E-05,0.021,0.673,104.031,296520,4,2
0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,4,2
0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,232947,4,3
0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,251088,4,3
0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720,4,9
0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,213520,4,3
0.706,0.785,2,-6.475,1,0.271,0.0131,0,0.164,0.377,160.033,264853,4,6
0.577,0.615,1,-8.741,1,0.13,0.0298,0,0.0969,0.112,94.05,212501,4,10
0.561,0.779,10,-5.107,0,0.0531,0.0862,0,0.078,0.235,81.965,256064,4,0
0.858,0.65,8,-4.919,1,0.241,0.0066,2.07E-06,0.121,0.653,147.031,210545,4,2
0.745,0.346,1,-7.709,1,0.331,0.00552,0,0.0881,0.112,203.911,237240,4,7
0.876,0.55,6,-5.707,0,0.161,0.0126,2.84E-05,0.0272,0.702,99.046,228373,4,3
0.52,0.761,4,-3.093,1,0.0853,0.256,4.96E-06,0.17,0.286,141.971,180823,4,6
0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,202621,4,3
0.649,0.883,7,-5.058,1,0.0306,0.0324,0.0185,0.0658,0.779,135.141,162627,4,2
0.411,0.74,5,-5.981,1,0.0408,0.0534,0.00101,0.104,0.482,91.239,190333,4,6
0.713,0.792,2,-5.794,1,0.303,0.0147,0,0.0484,0.838,111.953,192279,4,2
0.723,0.899,8,-4.724,0,0.0531,0.0166,0.00138,0.146,0.588,127.028,215433,4,3
0.636,0.908,0,-3.01,0,0.0591,0.0324,0.00309,0.0883,0.353,127.994,166868,4,3
0.611,0.602,5,-4.89,1,0.0437,0.000837,0,0.112,0.624,168.154,148460,4,2
0.543,0.567,2,-5.241,0,0.129,0.468,0,0.171,0.351,143.744,222828,4,0
0.429,0.596,8,-5.816,1,0.0578,0.199,0,0.223,0.471,148.217,207517,4,6
0.77,0.804,8,-6.308,1,0.0381,0.0168,1.80E-05,0.0661,0.788,129.971,203077,4,2
0.777,0.579,4,-6.693,1,0.288,0.352,0,0.124,0.748,88.015,197360,4,7
0.66,0.658,7,-6.127,1,0.0387,0.0409,0.00595,0.102,0.153,176.701,207071,4,10
0.85,0.622,7,-7.252,1,0.0512,0.294,5.04E-05,0.355,0.93,132.017,244346,4,2
0.877,0.558,1,-4.896,1,0.342,0.066,0,0.0745,0.493,157.027,226533,4,7
0.933,0.483,1,-9.447,0,0.154,0.0116,0.0018,0.0964,0.233,142.074,175775,4,0
0.587,0.648,0,-6.954,1,0.089,0.0279,0,0.962,0.37,119.888,252453,4,1
0.631,0.516,8,-8.225,1,0.0353,0.413,0,0.115,0.18,116.654,329800,4,10
0.871,0.532,10,-13.335,0,0.0677,0.126,0.00819,0.321,0.74,116.574,347667,4,0
0.88,0.67,2,-9.237,1,0.217,0.0928,0.000595,0.064,0.235,116.016,191685,4,10
0.725,0.75,0,-6.504,1,0.0385,0.0106,0,0.197,0.207,92.909,191790,4,10
0.743,0.716,11,-4.163,0,0.0621,0.288,0,0.186,0.483,109.989,207949,4,3
0.879,0.576,1,-8.046,1,0.0691,0.00258,0.00463,0.0996,0.351,104.993,194286,3,4
0.597,0.696,11,-3.92,1,0.163,0.0189,0,0.0959,0.47,134.553,220573,4,6
0.691,0.639,0,-7.439,1,0.0401,0.112,1.46E-06,0.229,0.568,104.016,244587,4,10
0.794,0.448,10,-4.771,0,0.0539,0.591,0,0.109,0.588,120.055,231333,4,0
0.668,0.499,11,-9.999,0,0.0356,0.319,0.00171,0.159,0.197,143.15,173530,4,0
0.728,0.602,9,-7.748,0,0.185,0.0699,7.01E-06,0.318,0.328,140.081,225040,4,0
0.706,0.716,8,-5.501,1,0.131,0.0343,1.97E-06,0.143,0.214,171.932,262176,4,6
0.544,0.848,9,-3.574,1,0.0658,0.00321,0,0.0561,0.657,92.061,234373,4,2
0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,297404,4,6
0.398,0.963,10,-3.722,1,0.0786,0.000135,0,0.141,0.412,160.007,195013,4,6
0.683,0.533,6,-5.826,1,0.0383,0.0271,0,0.152,0.819,152.12,171513,4,2
0.758,0.506,0,-8.788,1,0.0359,0.153,0.0126,0.164,0.687,129.935,158219,4,2
0.699,0.873,1,-3.096,1,0.239,0.141,0,0.272,0.658,99.938,190253,4,2
0.345,0.556,2,-7.153,0,0.137,0.014,5.62E-05,0.144,0.15,169.48,204113,4,6
0.587,0.664,11,-5.234,0,0.0536,0.0349,0,0.097,0.55,169.896,192633,4,3
0.62,0.61,11,-8.329,0,0.0373,0.00849,0.162,0.205,0.235,127.052,238560,4,0
0.869,0.56,10,-7.59,1,0.137,0.0323,0,0.219,0.392,147.9,182487,4,10
0.543,0.829,11,-4.97,1,0.0569,0.00122,0.0417,0.0863,0.519,151.935,222387,4,6
0.711,0.796,10,-5.87,1,0.0341,0.0716,0.0045,0.262,0.901,109.991,208733,4,2
0.723,0.695,0,-5.36,0,0.0494,0.0695,0.0102,0.114,0.718,123.996,276627,4,3
0.401,0.944,6,-5.008,0,0.0632,0.000284,7.71E-05,0.0747,0.416,173.074,185013,4,6
0.663,0.555,1,-6.683,1,0.061,0.0142,0.00601,0.423,0.188,134.049,184720,4,10
0.843,0.542,8,-6.667,1,0.363,0.163,0,0.112,0.251,143.067,166856,4,7
0.544,0.916,1,-2.742,1,0.231,0.0687,0,0.352,0.454,108.257,212290,5,6
0.742,0.579,0,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994,258475,4,10
0.655,0.785,7,-7.089,1,0.172,0.592,0.0355,0.11,0.226,124.918,170302,4,10
0.685,0.745,1,-6.659,1,0.117,0.259,3.11E-05,0.107,0.834,103.119,207013,4,2
0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,345133,4,6
0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,173800,4,0
0.91,0.468,7,-8.77,1,0.123,0.0227,2.11E-05,0.0879,0.726,108.052,181013,4,10
0.409,0.621,10,-5.176,0,0.0525,0.332,0,0.11,0.239,110.155,228200,4,0
0.735,0.621,7,-4.464,1,0.0576,0.114,0.00481,0.235,0.472,144.078,233920,4,10
0.894,0.698,6,-8.264,0,0.275,0.0279,3.56E-06,0.329,0.695,98.104,336917,4,3
0.724,0.853,11,-3.895,0,0.283,0.0164,0,0.65,0.775,170.51,332733,4,1
0.785,0.479,3,-10.247,1,0.362,0.0417,3.50E-05,0.334,0.727,87.691,339893,4,7
0.575,0.927,4,-5.511,0,0.395,0.0383,0,0.0623,0.473,105.567,313547,4,6
0.934,0.735,1,-6.668,1,0.251,0.031,8.60E-06,0.107,0.768,101.368,273107,4,2
0.965,0.857,11,-8.458,0,0.17,0.00131,0,0.0726,0.951,127.656,183760,4,3
0.889,0.818,9,-4.639,1,0.253,0.47,0,0.179,0.782,96.063,302760,4,2
0.78,0.575,9,-7.247,0,0.273,0.43,0,0.143,0.773,84.492,252747,4,0
0.76,0.585,3,-7.307,1,0.161,0.0102,0.000468,0.308,0.455,91.179,311040,4,10
0.484,0.852,11,-4.442,0,0.274,0.0317,0,0.0547,0.766,103.578,249522,4,3
0.294,0.437,5,-6.358,1,0.0266,0.675,0,0.277,0.216,145.222,265480,4,9
0.778,0.851,0,-2.928,1,0.0509,0.0129,3.36E-06,0.0957,0.772,125.338,268573,4,2
0.661,0.684,3,-4.828,1,0.0358,0.058,3.70E-05,0.0617,0.596,151.43,250440,4,2
0.748,0.873,0,-3.573,1,0.0277,0.162,0,0.134,0.795,98.218,213520,4,2
0.733,0.822,6,-3.101,1,0.0484,0.0208,0.000179,0.312,0.629,91.654,229187,4,2
0.624,0.976,10,-2.422,1,0.036,0.102,1.88E-05,0.492,0.756,108.051,233853,4,1
0.585,0.564,11,-6.939,1,0.0259,0.222,0,0.0846,0.283,134.662,265613,4,10
0.787,0.892,11,-3.266,0,0.0332,0.0718,0,0.224,0.907,100.035,232467,4,3
0.787,0.522,0,-13.029,0,0.0578,0.0126,1.34E-06,0.0671,0.923,111.576,249960,4,0
0.667,0.793,0,-7.106,1,0.0505,0.0863,0,0.115,0.317,134.025,235267,4,10
0.727,0.45,2,-13.32,1,0.0291,0.127,0,0.0544,0.895,94.039,239160,4,2
0.392,0.213,9,-12.494,1,0.0415,0.903,1.01E-06,0.12,0.312,100.518,203507,3,4
0.664,0.808,4,-4.31,0,0.0397,0.00285,0.00869,0.096,0.593,94.979,243947,4,3
0.816,0.396,7,-10.508,0,0.292,0.613,0,0.0749,0.134,110.03,210000,4,9
0.765,0.784,7,-5.215,0,0.0488,0.0222,0.00121,0.187,0.449,109.956,196232,4,3
0.899,0.751,11,-4.063,0,0.311,0.0732,0,0.127,0.636,140.029,198667,4,3
0.728,0.646,5,-4.387,0,0.0463,0.422,0,0.0899,0.46,103.983,200773,4,0
0.734,0.765,7,-5.562,1,0.0621,0.151,0,0.231,0.518,109.989,163636,4,2
0.815,0.626,6,-5.139,1,0.103,0.267,1.31E-05,0.275,0.571,109.989,217652,4,2
0.785,0.425,10,-6.665,1,0.137,0.0335,4.36E-06,0.108,0.192,174.028,166627,4,10
0.514,0.693,9,-5.868,1,0.408,0.177,0,0.351,0.287,110.568,240640,3,4
0.769,0.479,1,-5.339,1,0.0385,0.66,0,0.0914,0.803,96.051,164640,4,2
0.713,0.894,5,-3.48,0,0.0426,0.0211,0,0.37,0.614,96.068,164268,4,3
0.795,0.688,11,-7.964,0,0.333,0.00857,0,0.177,0.726,169.889,101647,4,7
0.75,0.606,10,-6.495,0,0.103,0.189,1.01E-06,0.112,0.225,145.015,225560,4,0
0.826,0.528,10,-6.605,0,0.044,0.0117,0.000655,0.0885,0.231,89.5,162508,4,0
0.612,0.524,10,-6.666,0,0.458,0.687,0.0204,0.0832,0.333,79.667,271064,4,0
0.594,0.477,10,-9.514,1,0.0331,0.223,2.79E-06,0.0929,0.283,141.993,170678,4,10
0.535,0.975,0,-2.959,1,0.0647,0.0297,0.126,0.0482,0.689,96.004,222960,4,2
0.691,0.795,8,-4.082,0,0.0972,0.00795,0,0.0878,0.628,137.994,263118,4,3
0.785,0.716,1,-5.138,0,0.134,0.24,0,0.125,0.343,114.962,229696,4,0
0.716,0.901,1,-6.104,1,0.0653,0.124,0.06,0.269,0.437,120.996,170987,4,2
0.901,0.283,6,-10.156,0,0.0769,0.453,0.000111,0.0858,0.333,118.963,279707,4,0
0.697,0.458,4,-8.092,0,0.282,0.282,0.574,0.111,0.483,90.008,198107,4,8
0.831,0.593,5,-6.542,0,0.0387,0.0702,1.82E-05,0.176,0.385,100.977,207122,4,0
0.517,0.391,5,-5.028,1,0.0685,0.526,0,0.177,0.342,139.764,180320,3,4
0.699,0.76,0,-6.395,1,0.12,0.0908,0,0.341,0.621,172.036,191229,4,2
0.546,0.932,8,-3.611,1,0.0718,0.343,2.14E-05,0.112,0.317,128.049,124014,4,6
0.713,0.677,9,-6.991,0,0.228,0.287,0,0.304,0.539,143.882,242160,4,3
0.442,0.843,11,-4.75,0,0.0427,0.0302,0,0.0708,0.493,97.969,241227,4,3
0.841,0.402,9,-10.882,1,0.076,0.504,3.17E-06,0.0984,0.542,115.024,207652,4,9
0.724,0.77,3,-4.78,0,0.0491,0.0599,1.19E-05,0.25,0.794,91.023,229001,4,3
0.652,0.7,11,-6.854,1,0.103,0.174,0,0.191,0.744,160.055,196125,4,2
0.768,0.796,7,-4.89,0,0.0758,0.0175,1.22E-06,0.0736,0.564,104.99,192595,4,3
0.607,0.713,5,-6.206,1,0.243,0.166,0,0.769,0.482,134.994,245333,4,1
0.503,0.741,4,-5.128,1,0.047,0.579,1.49E-06,0.0712,0.458,88.335,207030,3,4
0.865,0.402,1,-7.385,1,0.0602,0.346,0,0.0939,0.539,140.031,164614,4,10
0.798,0.784,4,-3.545,0,0.0667,0.0441,0.0129,0.149,0.653,93.96,141508,4,3
0.398,0.955,2,-3.221,1,0.149,2.69E-05,0.000261,0.315,0.465,170.191,245893,4,6
0.697,0.939,1,-2.818,0,0.138,0.148,0,0.344,0.722,151.079,186149,3,3
0.512,0.998,7,-2.651,0,0.134,0.00354,0.735,0.129,0.237,136.002,213587,4,8
0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4,7
0.742,0.579,0,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994,258475,4,10
0.344,0.325,11,-10.005,0,0.0287,0.35,0.0223,0.0686,0.0775,118.515,312307,4,9
0.376,0.373,7,-9.184,0,0.0305,0.827,0.832,0.15,0.111,116.074,430000,4,8
0.329,0.388,2,-9.854,0,0.0302,0.284,6.39E-05,0.106,0.0683,128.508,266867,4,9
0.513,0.262,0,-16.875,1,0.0276,0.313,5.51E-06,0.456,0.357,108.383,243000,4,9
0.388,0.72,7,-5.541,1,0.033,0.202,0.000288,0.283,0.554,141.283,341747,4,6
0.401,0.531,3,-6.991,1,0.0301,0.223,1.51E-05,0.149,0.173,130.651,242853,4,6
0.762,0.625,9,-10.481,1,0.0562,0.0655,0,0.252,0.696,110.163,291560,4,2
0.674,0.28,5,-15.777,1,0.0282,0.482,3.51E-06,0.0751,0.389,69.042,251400,4,9
0.277,0.394,8,-8.903,1,0.0336,0.423,0,0.0952,0.227,86.777,207787,3,4
0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.375,125.978,179405,4,7
0.828,0.56,0,-6.685,1,0.0327,0.548,3.66E-05,0.15,0.872,122.054,198001,4,2
0.674,0.778,0,-5.367,1,0.0376,0.0469,0,0.145,0.816,90.01,189933,4,2
0.826,0.694,7,-7.862,1,0.0315,0.316,0.0285,0.074,0.852,123.932,217427,4,2
0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,201173,4,6
0.529,0.871,10,-5.831,1,0.155,0.118,0.000164,0.115,0.272,189.837,199867,4,6
0.552,0.76,0,-4.706,1,0.342,0.0733,0,0.0865,0.639,135.702,260000,5,6
0.884,0.541,11,-5.608,1,0.221,0.0831,0,0.118,0.274,105.009,194936,4,10
0.669,0.711,8,-6.758,1,0.033,0.00217,0,0.466,0.544,110.01,172747,4,1
0.49,0.629,2,-4.072,0,0.0399,0.0732,0,0.0957,0.3,74.967,201600,4,0
0.674,0.713,6,-7.46,0,0.0359,0.0733,0.139,0.169,0.71,111.017,184600,4,3
0.656,0.577,10,-5.566,0,0.0802,0.698,0,0.296,0.861,173.094,181522,4,3
0.368,0.419,9,-8.348,1,0.0651,0.41,2.31E-06,0.196,0.328,172.079,228390,3,4
0.549,0.763,0,-5,1,0.0399,0.762,4.28E-05,0.136,0.296,143.947,207053,4,6
0.918,0.632,1,-6.979,1,0.278,0.0236,0,0.378,0.396,92.011,231482,4,10
0.608,0.766,5,-7.835,1,0.064,0.175,4.88E-06,0.211,0.565,101.015,176507,4,2
0.62,0.764,7,-4.971,0,0.105,0.00198,0,0.148,0.356,128.06,174427,4,3
0.759,0.492,1,-10.338,0,0.12,0.736,0.00989,0.107,0.561,104.974,288640,4,9
0.843,0.546,8,-7.714,1,0.464,0.0195,0,0.374,0.427,159.104,215533,4,7
0.823,0.604,6,-6.158,0,0.0357,0.0215,0,0.0842,0.861,120.084,208375,4,3
0.611,0.449,2,-8.938,0,0.294,0.0984,0,0.226,0.224,166.179,142013,4,7
0.888,0.586,0,-6.745,1,0.0604,0.00597,0.0365,0.153,0.401,150.051,158757,4,10
0.551,0.725,1,-7.619,0,0.189,0.194,0,0.0956,0.692,99.919,210960,4,0
0.822,0.814,6,-5.108,0,0.0481,0.0624,0.142,0.542,0.775,110.034,209040,4,3
0.805,0.719,8,-7.643,1,0.324,0.0288,0,0.327,0.906,137.096,135766,4,7
0.737,0.542,8,-7.593,1,0.0732,0.295,0,0.103,0.385,119.973,212175,4,10
0.534,0.893,9,-6.311,0,0.0329,0.035,1.76E-05,0.134,0.338,153.965,276333,4,6
0.405,0.616,5,-5.847,0,0.0889,0.231,0,0.347,0.543,141.029,174251,4,0
0.78,0.579,1,-4.759,1,0.113,0.127,0.00018,0.098,0.396,137.962,171027,4,10
0.709,0.644,1,-6.062,1,0.172,0.00177,0.000658,0.196,0.55,92.972,186015,4,2
0.457,0.528,2,-6.984,1,0.0356,0.366,0,0.0811,0.523,104.613,181360,4,10
0.671,0.589,4,-7.611,1,0.0503,0.364,0,0.1,0.385,91.439,138187,3,4
0.828,0.54,1,-8.54,1,0.0933,0.0259,0.179,0.145,0.485,120.048,230013,4,10
0.619,0.627,7,-5.018,1,0.0456,0.137,4.08E-06,0.163,0.483,159.997,172018,4,10
0.576,0.801,2,-6.498,0,0.0312,0.000223,0.0586,0.099,0.56,116.007,250213,4,3
0.616,0.605,1,-4.641,0,0.093,0.0129,0,0.112,0.435,77.493,207067,4,0
0.899,0.45,1,-6.184,1,0.25,0.354,6.98E-06,0.123,0.822,99.897,145174,4,7
0.731,0.563,2,-6.853,0,0.0572,0.177,0,0.232,0.848,121.995,190820,4,3
0.654,0.498,1,-4.77,1,0.0543,0.0153,0,0.0679,0.538,150.111,175400,4,10
0.66,0.788,8,-5.809,1,0.0597,0.00539,0.0246,0.144,0.94,119.994,233000,4,2
0.644,0.733,9,-6.87,0,0.121,0.0064,7.73E-05,0.507,0.336,104.99,177825,4,1
0.425,0.642,4,-5.06,0,0.0502,0.164,0,0.118,0.112,170.008,211867,4,6
0.736,0.505,11,-7.313,1,0.139,0.502,5.09E-06,0.126,0.296,129.176,210768,4,10
0.603,0.695,8,-6.235,1,0.0816,0.248,7.16E-06,0.658,0.624,161.899,196223,4,1
0.792,0.454,9,-6.753,1,0.458,0.00419,0,0.285,0.675,161.993,202963,4,7
0.681,0.517,5,-5.918,1,0.222,0.251,2.11E-06,0.13,0.673,172.02,173930,4,7
0.692,0.719,9,-5.373,1,0.124,0.408,0,0.0986,0.266,130.053,264906,4,10
0.781,0.441,6,-12.46,1,0.0341,0.256,1.74E-05,0.0767,0.789,87.185,233427,4,9
0.675,0.649,5,-10.271,1,0.0319,0.0204,0,0.0959,0.596,116.624,228000,4,10
0.601,0.992,1,-1.316,1,0.0736,0.0358,1.58E-05,0.0861,0.925,167.989,198571,4,2
0.694,0.77,6,-5.335,1,0.149,0.176,1.10E-05,0.118,0.163,125.905,184560,4,10
0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,4,9
0.846,0.482,1,-6.721,0,0.129,0.0246,0,0.393,0.212,100.969,229867,4,0
0.793,0.698,11,-3.626,1,0.104,0.163,0.145,0.0745,0.339,130.017,285571,4,10
0.898,0.593,9,-6.211,0,0.0615,0.00616,0.904,0.276,0.419,127.013,187402,4,8
0.889,0.446,7,-9.699,1,0.23,0.0302,0.000268,0.187,0.425,100.351,250000,4,10
0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,276693,4,2
0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,140773,4,2
0.364,0.457,4,-14.162,0,0.0675,0.29,0.000106,0.922,0.175,163.219,337413,4,1
0.487,0.532,0,-7.496,1,0.0322,0.631,0,0.184,0.609,70.838,164252,4,9
0.63,0.711,10,-9.34,1,0.0472,0.299,0,0.0813,0.659,96.912,167933,4,2
0.592,0.355,9,-14.051,1,0.0352,0.478,0,0.0585,0.499,133.032,216773,4,9
0.647,0.513,7,-12.372,1,0.0421,0.758,8.64E-06,0.108,0.955,131.641,139640,4,9
0.687,0.63,6,-10.817,1,0.0389,0.251,0,0.221,0.926,110.051,139733,4,2
0.527,0.308,0,-11.809,1,0.0284,0.551,4.25E-05,0.0921,0.514,136.297,160865,4,9
0.524,0.519,6,-11.903,1,0.043,0.195,0,0.523,0.847,110.121,169800,4,1
0.546,0.568,11,-9.604,0,0.0285,0.146,0,0.77,0.488,112.584,145693,4,1
0.724,0.334,9,-15.124,1,0.0637,0.506,0,0.106,0.454,82.729,160947,4,9
0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,200186,4,9
0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,200379,4,9
0.787,0.899,7,-7.896,1,0.0562,0.178,0,0.358,0.536,101.098,279840,4,2
0.311,0.325,2,-9.042,1,0.0283,0.0469,0,0.139,0.668,65.09,208467,1,5
0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,4,9
0.623,0.709,1,-9.818,0,0.0636,0.102,0,0.0967,0.948,122.394,165381,4,3
0.519,0.707,1,-7.483,1,0.0332,0.106,1.21E-06,0.167,0.83,139.684,167507,4,2
0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,232533,4,9
0.665,0.673,0,-7.95,1,0.0493,0.259,7.62E-06,0.497,0.779,132.642,322549,4,1
0.558,0.524,2,-11.626,0,0.0459,0.321,0.000952,0.94,0.636,93.654,289027,4,1
0.417,0.349,2,-11.984,1,0.0285,0.346,0,0.0963,0.198,145.505,188947,4,9
0.766,0.622,5,-5.292,0,0.101,0.0639,0,0.207,0.679,140.076,191493,4,3
0.472,0.204,9,-13.419,1,0.0408,0.966,4.12E-05,0.69,0.296,129.504,253907,4,9
0.78,0.575,1,-5.628,0,0.139,0.106,0,0.129,0.273,81.502,222360,4,0
0.812,0.522,2,-5.287,1,0.257,0.0433,0,0.154,0.38,75.524,142907,4,10
0.678,0.659,1,-4.694,1,0.312,0.492,0,0.106,0.675,173.988,243180,4,7
0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,159595,4,0
0.846,0.809,2,-3.619,1,0.287,0.034,0,0.151,0.267,85.011,216277,4,10
0.524,0.274,6,-13.931,1,0.295,0.502,0.257,0.0924,0.342,167.998,230000,4,9
0.756,0.358,10,-6.297,0,0.0588,0.829,1.62E-05,0.131,0.509,110.093,60000,4,9
0.589,0.57,1,-9.54,1,0.361,0.0456,1.51E-06,0.137,0.441,136.203,151027,4,7
0.768,0.443,0,-8.978,0,0.383,0.434,1.13E-06,0.106,0.675,144.125,215625,4,7
0.68,0.62,0,-5.117,1,0.0607,0.319,1.14E-06,0.158,0.537,95.078,205263,4,2
0.857,0.668,7,-6.816,1,0.052,0.0175,0.000595,0.101,0.624,89.986,161713,4,2
0.854,0.578,5,-8.824,1,0.0889,0.669,1.10E-06,0.0844,0.306,137.025,212472,4,9
0.409,0.678,9,-7.731,1,0.0878,0.359,4.76E-06,0.167,0.168,89.968,280842,4,6
0.681,0.659,9,-6.405,1,0.268,0.000856,8.17E-06,0.11,0.225,156.004,173294,4,7
0.739,0.453,5,-8.363,0,0.0449,0.25,0.0148,0.289,0.636,139.919,248382,4,0
0.61,0.318,8,-9.95,1,0.148,0.506,0.000617,0.102,0.214,109.491,192607,3,4
0.758,0.438,1,-8.242,0,0.118,0.265,0.00298,0.0821,0.154,144.018,207871,4,0
0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,174358,4,9
0.516,0.456,9,-9.242,1,0.0397,0.281,1.27E-05,0.0847,0.238,145.843,178023,4,10
0.554,0.589,3,-8.163,0,0.231,0.613,0.000257,0.0982,0.414,74.982,207308,4,0
0.792,0.576,1,-7.046,1,0.132,0.0597,0,0.186,0.52,130.135,164313,4,10
0.811,0.57,5,-8.093,1,0.129,0.253,0,0.148,0.814,128.066,251250,4,2
0.752,0.624,4,-4.789,0,0.0759,0.353,0,0.358,0.459,140.067,175179,4,0
0.696,0.463,7,-8.562,1,0.126,0.824,0,0.104,0.53,81.35,174200,4,9
0.897,0.293,1,-8.771,1,0.171,0.0507,3.91E-05,0.1,0.204,145.029,145987,4,10
0.765,0.609,1,-5.285,0,0.19,0.255,1.28E-05,0.119,0.547,77.957,221667,4,0
0.558,0.559,6,-9.222,1,0.0959,0.371,7.49E-06,0.109,0.62,78.558,180387,4,10
0.539,0.804,10,-5.504,0,0.172,0.00247,0.000185,0.463,0.798,85.752,93840,4,3
0.699,0.583,6,-9.731,0,0.0357,0.05,0.00029,0.091,0.484,109.001,193762,4,0
0.635,0.214,0,-13.984,1,0.0295,0.79,0.00107,0.147,0.322,81.015,225830,4,9
0.461,0.653,6,-8.617,1,0.327,0.158,0,0.197,0.588,81.628,322000,1,5
0.78,0.495,5,-7.454,0,0.0466,0.44,0.00122,0.165,0.529,100.043,167493,4,0
0.711,0.681,2,-5.188,1,0.222,0.295,6.47E-06,0.137,0.461,99.694,158000,4,10
0.585,0.568,10,-6.382,1,0.0629,0.12,1.88E-05,0.251,0.556,135.309,285200,4,6
0.62,0.282,5,-10.533,0,0.0464,0.694,0,0.119,0.193,124.609,211205,3,4
0.692,0.57,7,-8.077,1,0.185,0.666,0,0.107,0.309,91.917,250454,4,9
0.834,0.731,10,-5.603,0,0.0566,0.0462,0,0.0731,0.681,140.001,176720,4,3
0.731,0.811,1,-3.225,1,0.0712,0.0204,0,0.411,0.426,147.045,218284,4,6
0.702,0.708,10,-5.366,0,0.0547,0.201,0,0.118,0.713,147.98,198408,4,3
0.607,0.609,0,-5.978,0,0.291,0.389,1.60E-05,0.111,0.556,74.946,185610,4,0
0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,338438,4,6
0.741,0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,231964,4,3
0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,190557,4,10
0.81,0.582,5,-5.098,0,0.125,0.0862,0.00681,0.207,0.503,95.004,209116,4,0
0.785,0.554,0,-6.571,1,0.0409,0.283,3.40E-06,0.116,0.144,128.047,150043,4,10
0.32,0.818,4,-4.722,0,0.0421,6.00E-05,0,0.174,0.289,177.967,251507,4,6
0.632,0.398,8,-10.542,1,0.0273,0.419,0,0.0673,0.264,128.002,241373,4,9
0.45,0.646,0,-4.443,1,0.0566,0.00442,0.000473,0.0855,0.3,90.246,187160,1,5
0.703,0.475,10,-12.104,1,0.207,0.209,0,0.125,0.185,160.118,224110,4,10
